projectid,BillingType,itemdescription,itemUnit,ItemRate,itemQuantity,ItemDate,Billable?,Chargeable?,code1,CODE2,User
14912498,Time,filing fee,Per hour,$0.00 ,0,3/17/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912498,Time,filing fee,Per hour,$0.00 ,0,3/24/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912498,Time,MC 8823- ProDoc- Vacation Letter,Per hour,$4.25 ,1,6/7/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912498,Time,Paid Landmark Legal Support for service of citations x2,Per hour,$120.00 ,1,8/17/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912503,Time,Landmark Legal Support,Per hour,$110.00 ,1,8/15/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912503,Time,Police Report Copy,Per hour,$8.44 ,1,3/23/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912503,Time,Pro Doc eFiling,Per hour,$14.66 ,2,7/16/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912503,Time,Pro Doc eFiling,Per hour,$46.56 ,1,7/17/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912504,Time,"Chk #31438, Lubbock Sports Medicni, bills and records, Larry",Per hour,$30.00 ,1,3/17/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912504,Time,"Chk 31404, UMC PNS, medical records and bills, Kaden",Per hour,$96.00 ,1,3/17/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912504,Time,"Chk 31407, West TX Orthopedics, bills and records, Seth",Per hour,$102.00 ,1,3/17/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912504,Time,"Chk 31408, Lubbock Open Air MRI bills and records, Seth",Per hour,$55.00 ,1,3/17/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912504,Time,"Chk 31436, Andrews Family Medicine, bills and records, larry",Per hour,$68.95 ,1,3/17/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912504,Time,"Chk 31437, Andrews Family Medicine, bills and records, Seth",Per hour,$27.70 ,1,3/17/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912504,Time,"Chk 31516 - Midland Mem Hosp Main, medical records",Per hour,$97.80 ,1,4/22/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912504,Time,Chk 31549 - Permian Regional Medical Center PT Dept for medical records - Seth,Per hour,$30.00 ,1,4/23/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912504,Time,Chk 31953 - MEA Research # 126690 from 08/07/2020,Per hour,$275.00 ,1,8/4/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912504,Time,Citation Filing Fee,Per hour,$58.90 ,1,7/29/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912504,Time,filing fee,Per hour,$3.34 ,2,3/10/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912504,Time,Landmark Legal Support - Service of Citation,Per hour,$199.60 ,1,8/5/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912508,Time,Chk 30490 - UMC Radiology,Per hour,$11.00 ,1,1/12/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912508,Time,Chk 30494 - UMC MRs,Per hour,$89.74 ,1,1/15/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912508,Time,Chk 30925 - UMC Radiology Films,Per hour,$11.00 ,1,7/16/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912508,Time,Chk 31473 - LandMark Legal Support Inv. #10667,Per hour,$90.00 ,1,12/10/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912508,Time,Chk 32004 - Crutcher Mediation - Hearn/Bearce,Per hour,$195.00 ,1,10/1/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912508,Time,MC 7306 - ProDoc - Issue Citation on Howard Beard,Per hour,$11.58 ,1,10/5/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912508,Time,MC 8823 - ProDocs Exhibit List,Per hour,$3.34 ,1,10/29/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912508,Time,MC 8823 - ProDocs Jury Charge,Per hour,$3.34 ,1,10/29/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912508,Time,MC 8823 - ProDocs Motion In Limine,Per hour,$3.34 ,1,10/29/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912508,Time,MC 8823 - ProDocs Witness List,Per hour,$3.34 ,1,10/29/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912508,Time,MC 8823 - TX Dot Certified Crash Data & Analysis,Per hour,$8.44 ,1,12/1/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912508,Time,MC 8823-Pro Doc- Motion and Order to Dismiss,Per hour,$4.25 ,2,10/13/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912508,Time,MC8823 - Steno inv 149080 - Depo of Howard Bearce,Per hour,$380.20 ,1,6/13/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912508,Time,Portage Funding Advance to Client,Per hour,"$2,329.00 ",1,11/2/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912509,Time,Chartswap (chase),Per hour,$75.00 ,1,8/7/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912509,Time,Chk 31469 - Mark Flock/Landmark Legal - Service citation of Maria Foster,Per hour,$345.60 ,1,4/16/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912509,Time,MC 8823- ProDoc- Vacation Letter,Per hour,$0.00 ,1,6/8/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912509,Time,POP Filing,Per hour,$312.01 ,1,8/13/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912512,Time,Check No. 30373 Rogers Harvey & Crutcher for Depo of Alan Franklin,Per hour,$176.10 ,1,6/17/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912512,Time,Chk 31630 - MRs for Grace Clinic of Lubbock via Sharecare,Per hour,$97.35 ,1,7/9/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912512,Time,Chk 31664 - CMC Billing via Sharecare,Per hour,$107.35 ,1,8/3/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912512,Time,Chk 31672 - GMC MRs via Sharecare,Per hour,$97.35 ,1,8/3/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912512,Time,Chk 31724 - Yellow House Canyon Emergency Phy Billing,Per hour,$70.66 ,1,9/14/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912512,Time,Chk 32003 - Crutcher Mediation,Per hour,$341.25 ,1,10/1/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912512,Time,Landmark Legal Invoice # 10506,Per hour,$130.00 ,1,9/20/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912512,Time,MC 8823 - idi Core research on Alan O Franklin,Per hour,$12.79 ,1,6/6/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912512,Time,MC 8823- ProDoc- Notice of Cancellation of Oral Deposition of Alan O. Franklin,Per hour,$4.25 ,1,5/27/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912512,Time,MC 8823- ProDoc- Vacation Letter,Per hour,$4.25 ,1,6/6/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912512,Time,NOT PAID-Steno- Deposition Danielle Daniels ,Per hour,$606.05 ,1,6/17/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912512,Time,Original Filing Fee,Per hour,$375.00 ,1,6/17/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912512,Time,ProDoc Citation Filing,Per hour,$19.81 ,1,9/12/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912516,Time,Filing Fee,Per hour,$0.00 ,0,2/14/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912516,Time,filing fee,Per hour,$0.00 ,0,2/27/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912516,Time,filing fee,Per hour,$0.00 ,0,3/20/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912516,Time,Landmark Legal Fee,Per hour,$285.00 ,1,9/23/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912516,Time,MC 8823- ProDoc- Vacation Letter,Per hour,$4.25 ,1,6/7/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912516,Time,ProDoc Filing Fee,Per hour,$11.58 ,1,9/12/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912517,Time,"Check #30741 Discovery Records, Inc. for DWQ to TCEQ",Per hour,$427.22 ,1,5/2/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912517,Time,Filing Fee,Per hour,$334.65 ,1,12/21/2017,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912517,Time,Paid Cathy Sosebee for court reporting on deposition of Gary Taylor,Per hour,$384.15 ,1,8/2/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912517,Time,Service of process (Landmark Legal),Per hour,$60.00 ,1,1/4/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912520,Time,NULL,Per hour,$50.66 ,1,12/30/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912520,Time,"Chk 31236 - UMC Radiology - Medical Records - Fleming, Deana",Per hour,$11.00 ,1,10/7/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912520,Time,Chk 31238 - VRC Companies dba VitalChart / TTUHSC - Medical Records - Fleming Deana,Per hour,$42.75 ,1,10/7/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912520,Time,"Chk 31239 - TTUHSC - Medical Records - Fleming, Deana",Per hour,$41.00 ,1,10/7/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912520,Time,"Chk 31971 - Cathy Sosebee & Associates, Inv 221473, 02/20/2020",Per hour,$243.40 ,1,9/9/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912520,Time,"Covenant Diagnostic Imaging, Medical Records, Attn: Jill Davis, chk 31207\jb",Per hour,$33.00 ,1,9/3/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912520,Time,Filing fee for original petition,Per hour,$375.81 ,1,8/9/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912520,Time,Landmark Legal Citation Service,Per hour,$65.00 ,1,10/10/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912522,Time,Check No. 30959 - Publication of Notice to Creditors,Per hour,$49.53 ,1,8/1/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912522,Time,E-filed Motion to Appoint Attorney Ad Litem,Per hour,$5.40 ,1,4/10/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912522,Time,E-filed Order Appointing Attorney Ad Litem,Per hour,$7.46 ,1,4/10/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912522,Time,E-Filed publisher's affidavit,Per hour,$5.40 ,1,7/30/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912522,Time,E-filed waiver x3,Per hour,$5.40 ,1,3/7/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912522,Time,e-filing fee,Per hour,$13.63 ,1,2/26/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912522,Time,e-filing fee,Per hour,$15.69 ,1,7/3/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912522,Time,e-filing fee,Per hour,$5.40 ,1,6/8/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912522,Time,e-filing fee,Per hour,$5.40 ,1,7/30/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912522,Time,Efile- oath and proof of death with Lubbock County Clerk,Per hour,$5.40 ,1,6/29/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912522,Time,filing fee,Per hour,$5.40 ,1,2/23/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912522,Time,filing fee for probate action,Per hour,$350.08 ,1,12/15/2017,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912522,Time,Issuance of citations for Randy and Jeremy,Per hour,$13.63 ,1,2/28/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912522,Time,Paid invoice from Slatonite Newspaper for Notice to Creditors Publication,Per hour,$49.53 ,1,7/30/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912522,Time,Paid Kent County Appraisal District,Per hour,$44.63 ,1,7/30/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912522,Time,"Reimburse Tim Guthery for paying to have the home at 4414 Marshall St, Lubbock, TX cleaned",Per hour,$400.00 ,1,9/5/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912522,Time,Requested 5 letter administration from the Lubbock County Clerk,Per hour,$15.69 ,1,7/3/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912522,Time,Service of Citation,Per hour,$60.00 ,2,3/8/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912527,Time,Cathy Sosebee & Associates Invoice #220957 ,Per hour,$693.80 ,1,5/29/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912527,Time,Ck # 31137 to Caprock Court Reporters for Deposition of Anthony Gribben,Per hour,$0.00 ,0,6/5/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912527,Time,LandMark Legal Subpoena ,Per hour,$70.00 ,1,5/13/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912527,Time,Landmark Legal Support Invoice for Service of Subpoena: N. Barron,Per hour,$70.00 ,1,5/10/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912527,Time,Mediation Expense,Per hour,$0.00 ,0,4/9/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912527,Time,Remainder of Mediation fee,Per hour,$0.00 ,0,6/11/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912529,Time,Filed Answer with the Lubbock District Court,Per hour,$3.34 ,1,7/12/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912529,Time,Filed Unopposed Motion for Continuance,Per hour,$3.34 ,1,7/20/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912535,Time,"Chk 31971 - Cathy Sosebee & Associates, Inv 222059, 12/15/2020",Per hour,$491.00 ,1,9/9/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912535,Time,Chk 32005 - Crutcher Mediation,Per hour,$390.00 ,1,10/1/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912535,Time,filing fee,Per hour,$0.00 ,0,10/22/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912535,Time,ProDoc Filing Fee,Per hour,$19.81 ,1,9/12/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912535,Time,ProDoc Filing Fee ,Per hour,$3.34 ,2,11/18/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912539,Time,mileage from Lubbock Texas to Midland & return,Per hour,$0.54 ,234,2/15/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912539,Time,mileage from Lubbock Texas to Midland and return,Per hour,$0.54 ,234,1/12/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912546,Time,E-filed Petitioner's Disposition Proposal with Lubbock DC,Per hour,$3.34 ,1,10/12/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912546,Time,E-filed Plaintiff's Original Answer with Lubbock County Clerk,Per hour,$3.34 ,1,9/27/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912546,Time,E-filing Order Setting Hearing on Temp Orders,Per hour,$3.34 ,1,2/5/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912546,Time,Filing Fee for filing of Original Petition with Court,Per hour,$331.56 ,1,2/5/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912546,Time,Issue citation and Shoe Cause,Per hour,$19.81 ,1,2/5/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912546,Time,Paid mediation fee to the Dispute Resolution Center,Per hour,$75.00 ,1,6/13/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912547,Time,Additional charges from Rev.com due to the length of the documents. ,Per hour,$33.00 ,4,3/29/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912547,Time,"AmEx 2032 (RM's) for Fed Ex label, for return of documents needed for removal of condition packet.",Per hour,$35.10 ,1,12/8/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912547,Time,Biometric Fee,Per hour,$85.00 ,2,2/9/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912547,Time,CC payment for Fed Ex to USCIS office in Phoenix AZ,Per hour,$29.55 ,1,12/22/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912547,Time,CMRRR,Per hour,$30.10 ,1,11/13/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912547,Time,CMRRR,Per hour,$8.50 ,1,4/15/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912547,Time,I-130 Filing fee,Per hour,$535.00 ,2,2/9/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912547,Time,I-485 Filing fee,Per hour,"$1,140.00 ",2,2/9/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912547,Time,REV Translations,Per hour,$33.00 ,4,10/29/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912547,Time,Rev.com translations of 7 documents (9 pages total),Per hour,$33.00 ,9,3/29/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912547,Time,Translation from Rev for declaration ,Per hour,$33.00 ,1,6/22/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912553,Time,Airfare from Lubbock to Dallas for Appointment with ICE,Per hour,$500.00 ,0,12/14/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912553,Time,Criminal History Search,Per hour,$3.32 ,4,7/15/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912553,Time,Fee for I-921 Application for Waiver,Per hour,$930.00 ,1,3/1/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912553,Time,Ground transportation for ICE visit,Per hour,$20.00 ,0,12/16/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912553,Time,Medical Records,Per hour,$0.00 ,0,5/7/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912556,Time,NULL,Per hour,$11.58 ,1,8/28/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912556,Time,E-filed Notice of Expert Witnesses,Per hour,$3.34 ,1,5/31/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912556,Time,filing fee,Per hour,$0.00 ,0,8/28/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912556,Time,Filing Fee for Original Petition,Per hour,$375.81 ,1,3/1/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912556,Time,MC 8823- ProDoc- Vacation Letter,Per hour,$4.25 ,1,6/7/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912556,Time,Service from Mark Flock Certified Mail,Per hour,$135.19 ,1,9/11/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912560,Time,E-filed answer,Per hour,$5.40 ,1,4/13/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912560,Time,E-filed Motion and Order for Continuance,Per hour,$5.40 ,2,4/13/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912560,Time,E-filed Notice of Appearance and Motion to Substitute Counsel,Per hour,$5.40 ,1,4/12/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912560,Time,E-filed Order to Substitute Counsel,Per hour,$5.40 ,1,4/12/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912560,Time,Mileage to from Lubbock to Brownfield and return,Per hour,$0.54 ,90,5/3/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912561,Time,AmEx 2008 - Chick-Fil-A,Per hour,$28.64 ,1,7/27/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,AmEx 2008 - Stripes - Gas,Per hour,$53.73 ,1,7/27/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,AmEx 2008 - TXDot crash report,Per hour,$8.44 ,1,6/7/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,"Chk 30856 - Bacchus, Vaughn Neuro Assoc - MRs and Bills",Per hour,$61.00 ,1,6/29/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,Chk 30899 - UMC Medical Records,Per hour,$89.74 ,1,7/6/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,Chk 30926 - Sharecare NTBD7-1 for Grace Medical Center Certification of No Billing Records,Per hour,$17.66 ,1,7/16/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,Chk 30928 - Sharecare NTFJT-1 for Grace Medical Center certification of No Medical Records,Per hour,$17.66 ,1,7/16/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,"Chk 31508 - Bachus & Vaughan Neurology Assoc, bills and records",Per hour,$90.80 ,1,4/22/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,Chk 31585 - LDR performed at CMC through Chartswap,Per hour,$50.66 ,1,6/1/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,Chk 31678 - Scurry Co EMS via ABS,Per hour,$30.00 ,1,8/3/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,"Chk 31690 - Landmark Legal - Service Citations out of town to Mitchel Proctor, IRA Pump and Supply-Carl Smith, CSS Group Investments-Carl Smith, IRA Testers-David Kirk & DL Peterson Trust",Per hour,$588.00 ,1,8/14/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,Chk 31800 - Cswap/Western TX Emergency Phys records,Per hour,$70.66 ,1,11/18/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,Chk 31866 - DKW Enterprises Employment Records of client - Inv 194762,Per hour,$220.00 ,1,3/13/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,Chk 31899 - Walmart RX Records via Ontelius,Per hour,$125.00 ,1,3/13/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,Chk 32042 - LDR billing records,Per hour,$60.00 ,1,10/14/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,First Amended POP cost to file ,Per hour,$3.34 ,1,4/10/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,MC 6686 - USPS - Certified Mail to Client,Per hour,$13.45 ,1,8/7/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,MC 8823 - Pro Doc efiling of NOD for Patrick Buske,Per hour,$3.34 ,1,9/13/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,MC 8823 - ProDoc - Executed Subpoena for Patrick Buske,Per hour,$3.34 ,1,10/5/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,MC 8823- Pro Doc- Amended Petition ,Per hour,$4.25 ,1,9/30/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,MC 8823- ProDoc- Vacation Letter,Per hour,$4.25 ,1,6/7/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,MC 8823-Pro Doc- P's Expert Witnesses ,Per hour,$4.25 ,1,9/30/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,MC 9766 - ProDoc eFiling fee - POP,Per hour,$329.51 ,1,3/20/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,MC 9766 - ProDoc eFiling Fee for  5 Service Citations,Per hour,$44.50 ,1,3/23/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912561,Time,"NOT PAID-Steno- Depositions RE Mitchell Proctor ($ 450) and Patrick Buske ($1,094.35)",Per hour,"$1,544.35 ",1,9/15/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912562,Time,Chk 31587 - UMC Radiology,Per hour,$11.00 ,1,6/1/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912562,Time,Landmark Legal Support,Per hour,$153.00 ,1,9/18/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912562,Time,MC 8823- ProDoc- Vacation Letter,Per hour,$4.25 ,1,6/7/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912562,Time,ProDoc Citation Filing,Per hour,$11.58 ,1,9/12/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912563,Time,Chart Swap,Per hour,$55.00 ,1,7/10/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912564,Time,"Chk 31421, UMC EMS",Per hour,$49.65 ,1,3/17/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912564,Time,Chk 31582 - Texas MRI through Chartswap,Per hour,$55.00 ,1,6/1/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912564,Time,Filing Fee,Per hour,$0.00 ,0,2/19/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912564,Time,filing fee,Per hour,$0.00 ,0,3/10/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912564,Time,Landmark Legal Support Inv. No. 10850,Per hour,$120.00 ,1,3/30/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912564,Time,MC 8823- ProDoc- Vacation Letter,Per hour,$4.25 ,1,6/7/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912565,Time,E-filed OSH,Per hour,$3.34 ,1,4/13/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912565,Time,E-filed Request for Issuance of Citation and Show Cause,Per hour,$19.81 ,1,4/13/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912565,Time,Service of Citation by Mark Flock,Per hour,$133.48 ,1,4/17/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912566,Time,"Chk 31971 - Cathy Sosebee & Associates, Inv 222323, 04/08/2021 - Split equally between Goldsmith and Najjar",Per hour,$135.20 ,1,9/9/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912566,Time,Chk 32021 - Office of Dispute Resolution - Inv: C-21-050,Per hour,$150.00 ,1,10/14/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912566,Time,Citation Request,Per hour,$0.00 ,1,4/6/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912566,Time,MC 8823- Pro Doc- Plaintiff's Motion in Limine ,Per hour,$4.25 ,1,8/26/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912566,Time,MC 8823- Pro Doc- Plaintiff's Witness List,Per hour,$4.25 ,1,8/26/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912566,Time,MC 8823- ProDoc- Vacation Letter,Per hour,$4.25 ,1,6/7/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912566,Time,MC 8823-Pro Doc-Notice of Pre-Trial ,Per hour,$4.25 ,1,9/7/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
